purchase_value,user_lifetime_event_count,unique_session_count_cumulative_y,user_lifetime_purchase_count,days_since_previous_purchase,q1_purchase,q2_purchase,q3_purchase,mean_discounted_proportion,purchase_repeat_product%,fb_session,email_session,purchase_session_duration,product_id_count,cumulative_product_id_count,repeated_purchase_in_60d,weekend_purchase,mac_purchase,iphone_purchase,mobile_purchase
419050,164,17,4,48,False,False,False,0,0,False,False,3570,15,66,1,1,False,False,False
541050,191,17,5,13,True,False,False,0,0,False,False,3017,19,85,1,1,False,False,False
403650,214,17,6,21,True,False,False,0,0,False,False,5021,17,102,0,1,False,False,False
87100,15,1,1,999,False,True,False,0,0,False,False,1008,5,5,0,1,False,False,False
257900,99,12,1,999,False,False,True,0,0,False,False,2574,13,13,1,0,False,False,False
136900,162,12,2,16,False,False,True,0,0,False,False,609,7,20,1,0,False,False,False
137050,230,12,3,33,False,False,True,0,0,False,False,2385,7,7,0,0,False,False,False
136300,235,12,4,62,False,False,False,0,0,False,False,457,8,28,0,1,False,False,False
92100,43,5,1,999,False,False,True,0,0,False,False,3018,6,6,0,0,False,True,False
281600,27,1,1,999,False,False,True,0,0,False,False,640,13,13,0,0,False,True,False
111800,7,8,1,999,False,False,False,0,1,False,False,869,2,2,0,0,False,True,False
115400,15,8,2,62,True,False,False,0,0,False,True,488,4,4,1,0,True,False,False
117200,32,8,3,33,True,False,False,0,0,False,False,134,4,4,1,1,False,True,False
191000,38,8,4,11,True,False,False,0,0,False,False,349,4,8,1,0,False,True,False
300000,25,7,1,999,False,False,True,0,0,False,False,1102,1,1,1,0,False,True,False
313000,88,7,2,50,False,False,True,0,0,False,False,2620,2,2,1,0,False,False,False
300000,92,7,3,56,False,False,False,0,0,False,False,548,1,3,0,0,False,False,False
72700,54,76,1,999,False,False,False,0,0,False,False,1080,6,6,0,1,False,False,False
81000,7,1,1,999,False,False,True,0,0,False,False,989,2,2,0,0,False,False,False
21800,14,5,1,999,False,False,True,0,0,False,False,775,1,1,0,0,True,False,False
73000,13,6,1,999,False,False,True,0,0,False,False,516,1,1,1,0,False,True,False
146000,36,6,2,26,False,False,True,0,1,False,False,1260,2,2,1,0,False,True,False
154200,44,6,3,0,False,False,True,0,1,False,False,1260,4,6,1,0,False,True,False
154200,48,6,4,0,False,False,True,0,1,False,False,1260,4,10,1,0,False,True,False
154200,50,6,5,0,False,False,True,0,0,False,False,853,4,14,1,0,False,True,False
154250,62,6,6,0,False,False,True,0,0,False,False,853,3,17,1,0,False,True,False
151600,74,6,7,0,False,False,True,0,1,False,False,307,2,2,0,0,False,True,False
125000,8,3,1,999,False,False,True,0,0,False,False,431,1,1,1,0,False,True,False
125000,20,3,2,0,False,False,True,0,1,False,False,119,1,1,0,0,False,True,False
117000,4,1,1,999,False,False,False,0,0,False,False,685,1,1,0,0,True,False,False
114200,34,3,1,999,False,False,True,0,0,False,False,2687,5,5,0,0,True,False,False
82700,25,19,1,999,False,False,False,0,0,False,False,2806,5,5,0,0,False,False,False
60400,15,1,1,999,False,False,True,0,0,False,False,698,2,2,0,0,False,False,False
244100,13,9,1,999,False,False,False,0,0,False,False,813,9,9,1,0,True,False,False
234500,31,9,2,45,True,False,False,0,0,False,False,1717,12,12,1,0,True,False,False
71100,51,9,1,999,False,False,False,0,0,False,False,1472,8,8,0,0,False,False,False
155300,69,2,1,999,False,False,True,0,0,False,False,2226,8,8,0,0,True,False,False
44900,28,2,1,999,False,False,True,0,0,False,False,827,2,2,0,0,False,True,False
99700,30,1,1,999,False,False,True,0,0,False,False,1041,5,5,0,0,True,False,False
79000,11,5,1,999,False,False,True,0,0,False,False,607,1,1,0,1,False,True,False
58700,8,4,1,999,False,False,True,0,0,False,False,383,2,2,0,1,False,True,False
82600,23,4,2,63,False,False,True,0,0,False,False,584,4,4,0,1,False,True,False
122000,31,4,3,68,False,False,False,0,0,False,False,409,4,4,1,0,False,True,False
88100,37,4,4,49,True,False,False,0,0,False,False,420,4,4,0,0,False,True,False
129400,10,6,1,999,False,False,False,0,0,False,False,710,5,5,0,1,False,True,False
69000,3,2,1,999,False,False,False,0,0,False,False,688,2,2,0,0,False,False,False
142500,116,32,1,999,False,False,False,0,0,False,False,952,11,11,1,0,False,False,False
66900,129,32,2,7,False,False,False,0,0,False,False,812,6,17,1,0,False,False,False
147150,156,32,3,38,False,False,False,0,0,False,False,2617,12,29,1,0,False,False,False
83700,184,32,4,11,False,False,False,0,0,False,False,1127,10,10,1,0,False,False,False
144150,206,32,5,12,False,False,False,0,0,False,False,2526,11,40,1,0,False,False,False
71250,218,32,6,28,True,False,False,0,1,False,False,327,8,48,1,0,False,False,False
103500,244,32,7,17,True,False,False,0,0,False,False,1848,10,58,1,0,False,False,False
154100,271,32,8,15,True,False,False,0,0,False,False,1057,12,70,1,0,False,False,False
78200,286,32,9,51,False,True,False,0,0,False,False,915,6,76,1,0,False,False,False
125000,9,7,1,999,False,False,True,0,0,False,False,199,1,1,0,0,False,True,False
97700,10,5,1,999,True,False,False,0,0,False,False,1528,5,5,0,0,True,False,False
105558,23,5,2,62,True,False,False,0,0,False,False,733,6,11,1,0,True,False,False
160000,5,2,1,999,False,False,True,0,0,False,False,2348,1,1,0,0,True,False,False
95000,12,2,1,999,False,False,False,0,0,False,False,1866,6,6,0,0,True,False,False
17500,4,1,1,999,False,False,True,0,0,False,False,227,1,1,0,0,False,True,False
142700,145,9,1,999,False,False,True,0,0,False,False,2416,10,10,0,0,False,False,False
100000,178,9,2,100,False,False,False,0,0,False,False,1307,4,14,0,0,False,False,False
77500,25,1,1,999,False,False,True,0,0,False,False,1301,2,2,0,0,True,False,False
91988,60,16,1,999,False,False,True,0,0,False,False,2771,6,6,0,0,False,False,False
98288,79,16,2,88,False,False,False,0,0,False,False,2253,8,8,0,1,False,False,False
222552,110,16,3,125,True,False,False,0,0,False,False,1790,15,15,0,1,False,False,False
75499,12,3,1,999,False,False,True,0,0,False,False,750,3,3,0,0,False,False,False
34800,6,1,1,999,False,False,True,0,0,False,False,713,1,1,0,0,False,False,False
55250,55,6,1,999,False,False,True,0,0,False,False,2066,2,2,0,0,False,False,False
65100,58,1,1,999,False,False,True,0,0,False,False,1568,5,5,0,0,True,False,False
238700,30,4,1,999,True,False,False,0,0,False,False,627,8,8,1,0,False,True,False
309100,69,4,2,42,True,False,False,0,0,False,False,796,13,13,0,0,False,True,False
685511,36,2,1,999,False,False,True,0,0,False,False,3008,17,17,0,1,False,True,False
67800,31,3,1,999,False,False,True,0,0,False,False,1228,2,2,0,1,False,False,False
519000,86,6,1,999,False,False,True,0,0,False,False,2617,22,22,1,1,False,True,False
475000,101,6,2,0,False,False,True,0,0,False,False,2617,3,25,1,1,False,True,False
521600,175,6,3,1,False,False,True,0,0,False,False,1841,14,39,0,0,False,True,False
180150,101,6,1,999,False,False,True,0,0,False,False,2126,12,12,0,1,False,False,False
97500,57,2,1,999,False,False,True,0,0,False,False,425,5,5,1,1,False,True,False
97500,58,2,2,0,False,False,True,0,0,False,False,425,5,10,1,1,False,True,False
97500,60,2,3,0,False,False,True,0,0,False,False,425,5,15,0,1,False,True,False
98250,24,2,1,999,False,False,True,0,0,False,False,2078,3,3,0,0,True,False,False
220100,138,5,1,999,False,False,True,0,0,False,False,4922,6,6,0,0,False,False,False
62000,10,2,1,999,False,False,True,0,0,False,False,1693,1,1,0,0,True,False,False
45300,25,38,1,999,False,False,True,0,0,False,False,1016,3,3,1,0,False,True,False
41800,39,38,2,0,False,False,True,0,1,False,False,873,2,2,1,0,False,True,False
86050,60,38,3,2,False,False,True,0,0,False,False,857,4,4,1,0,False,True,False
60600,77,38,4,9,False,False,True,0,0,False,False,392,4,4,1,1,False,True,False
74500,113,38,5,9,False,False,True,0,0,False,False,1304,7,7,1,0,False,True,False
226100,274,38,6,22,False,False,True,0,0,False,False,1468,11,11,1,0,False,False,False
57400,329,38,7,16,False,False,True,0,0,False,False,1608,4,4,1,1,False,True,False
164300,366,38,8,0,False,False,True,0,0,False,False,715,8,8,1,1,False,True,False
43000,370,38,9,9,False,False,True,0,0,False,False,170,2,2,1,0,False,True,False
100200,375,38,10,3,False,False,True,0,1,False,False,890,4,4,1,0,False,True,False
218700,380,38,11,13,False,False,False,0,0,False,False,1937,12,12,1,0,False,True,False
56500,386,38,12,6,False,False,False,0,1,False,False,1436,2,2,1,0,False,True,False
36100,393,38,13,6,False,False,False,0,1,False,False,173,3,3,1,0,False,True,False
36100,400,38,14,0,False,False,False,0,0,False,False,770,3,3,1,0,False,True,False
31900,402,38,15,0,False,False,False,0,0,False,False,770,2,5,1,0,False,True,False
304500,425,38,16,4,False,False,False,0,0,False,False,1093,12,23,1,0,False,False,False
227450,443,38,17,17,False,False,False,1,0,False,True,1472,7,11,1,0,False,True,False
218400,459,38,18,15,False,False,False,0,0,False,False,312,9,9,1,1,False,True,False
205600,472,38,19,7,False,False,False,0,0,False,False,833,7,7,1,1,False,True,False
221250,481,38,20,7,False,False,False,0,0,False,False,271,5,5,1,1,False,True,False
71700,489,38,21,26,True,False,False,0,1,False,False,376,4,4,1,0,False,True,False
400800,507,38,22,3,True,False,False,0,0,False,False,444,10,33,1,0,False,False,False
39300,513,38,23,11,True,False,False,0,1,False,False,362,2,2,1,1,False,True,False
164800,527,38,24,3,True,False,False,0,0,False,False,376,9,9,1,0,False,False,False
175500,543,38,25,16,True,False,False,0,0,False,False,730,8,8,1,0,False,True,False
245630,558,38,26,27,True,False,False,0,0,False,False,499,9,42,1,0,False,False,False
88600,564,38,27,13,True,False,False,0,1,False,False,256,3,3,1,0,False,True,False
46900,170,17,1,999,False,False,False,0,0,False,False,622,4,4,0,1,False,False,False
231700,9,5,1,999,True,False,False,0,0,False,False,2,6,6,1,0,False,True,False
97800,26,19,1,999,False,False,False,0,0,False,False,779,10,10,0,0,False,False,False
109300,15,20,1,999,False,False,True,0,0,False,False,380,3,38,1,0,False,False,False
68000,33,20,2,26,False,False,True,0,0,False,False,371,2,40,1,0,False,False,False
80800,47,20,3,14,False,False,True,0,0,False,False,554,2,42,0,0,False,False,False
69000,60,20,4,139,True,False,False,0,1,False,False,1,1,43,1,0,False,False,False
34800,71,20,5,27,True,False,False,0,1,False,False,61,1,44,0,0,False,False,False
55200,163,10,1,999,False,False,True,0,0,False,False,3938,4,4,0,0,False,False,False
53500,179,13,1,999,False,False,True,0,0,False,False,653,4,4,0,0,False,False,False
45600,203,13,2,203,True,False,False,0,0,False,False,727,2,2,0,0,False,False,False
64400,23,2,1,999,False,False,True,0,0,False,False,1667,1,1,0,0,False,True,False
110700,163,15,1,999,False,False,True,0,0,False,False,191,6,6,1,0,True,False,False
115700,206,15,2,41,False,False,True,0,0,False,False,748,6,6,0,0,True,False,False
137400,240,15,3,77,False,False,False,0,0,False,False,1683,8,8,0,0,False,True,False
143600,26,1,1,999,False,False,True,0,0,False,False,689,12,12,0,0,False,True,False
21000,25,2,1,999,False,False,True,0,0,False,False,2241,2,2,0,0,False,False,False
125900,40,2,1,999,False,False,True,0,0,False,False,3062,3,3,0,0,False,False,False
104100,70,4,1,999,False,False,True,0,0,False,False,4324,7,7,0,0,True,False,False
122900,90,4,2,194,True,False,False,0,0,False,False,3129,6,6,0,0,False,False,False
159950,147,31,1,999,False,False,True,0,0,False,False,2134,6,6,0,0,False,False,False
107700,12,3,1,999,True,False,False,0,0,False,False,2888,4,4,1,0,True,False,False
248800,50,3,2,3,True,False,False,0,0,False,False,755,3,3,0,1,False,True,False
86700,98,9,1,999,False,False,True,0,0,False,False,2324,4,4,0,1,False,False,False
58600,19,1,1,999,False,False,True,0,0,False,False,1101,4,4,0,0,False,False,False
102790,57,26,1,999,True,False,False,0,0,False,False,395,6,6,1,0,False,True,False
239400,132,26,2,21,True,False,False,0,0,False,False,2180,12,12,1,0,True,False,False
56000,154,26,3,12,True,False,False,0,0,False,False,230,2,2,1,0,False,True,False
228500,204,26,4,27,True,False,False,0,0,False,False,227,8,8,1,0,True,False,False
118000,246,26,5,57,False,True,False,0,0,False,False,1153,5,5,0,0,True,False,False
105500,99,18,1,999,False,False,True,0,0,False,False,9470,6,6,1,0,False,False,False
105500,100,18,2,0,False,False,True,0,0,False,False,9470,6,12,1,0,False,False,False
122650,202,18,3,13,False,False,True,0,0,False,False,831,6,6,1,0,False,False,False
104850,219,18,4,0,False,False,True,0,0,False,False,1691,6,12,1,0,False,False,False
104850,229,18,5,0,False,False,True,0,1,False,False,1379,6,18,0,0,False,False,False
51000,12,5,1,999,False,False,True,0,0,False,False,1307,1,1,0,0,False,False,False
60800,45,15,1,999,False,False,True,0,0,False,False,213,4,4,1,0,False,False,False
60700,59,15,2,7,False,False,True,0,1,False,False,910,4,8,1,0,False,False,False
110500,98,15,3,10,False,False,True,0,0,False,True,1986,5,5,1,1,False,False,False
128500,133,15,4,16,False,False,True,0,0,False,False,2981,8,8,1,0,False,False,False
89000,149,15,5,35,False,False,False,0,0,False,True,2415,5,10,1,0,False,False,False
110400,150,15,6,0,False,False,False,0,0,False,True,2415,6,16,0,0,False,False,False
98200,172,15,7,62,False,False,False,0,0,False,False,1150,7,23,1,0,False,False,False
82100,176,15,8,25,False,False,False,0,0,False,True,669,4,27,0,1,False,False,False
37900,50,5,1,999,False,False,True,0,0,False,False,2294,3,3,0,0,True,False,False
50600,46,21,1,999,True,False,False,0,0,False,False,805,4,4,1,0,False,True,False
65600,58,21,2,52,False,True,False,0,0,False,False,714,3,3,1,0,False,True,False
100900,110,21,3,59,False,False,True,0,0,False,False,979,6,6,0,0,False,True,False
90650,165,21,4,128,False,False,False,1,0,False,False,476,5,5,1,0,False,True,False
63200,171,21,5,15,False,False,False,0,0,False,False,243,4,4,0,0,False,True,False
60000,179,21,6,70,True,False,False,1,0,False,False,1333,3,3,1,0,False,True,False
246450,21,8,1,999,False,False,True,0,0,False,False,1030,9,9,1,0,False,False,False
49200,93,8,2,3,False,False,True,0,0,False,False,5197,3,12,0,1,False,False,False
250950,25,2,1,999,False,False,True,0,0,False,False,567,10,10,0,0,False,True,False
82000,22,17,1,999,True,False,False,0,0,False,False,862,3,3,0,0,False,True,False
174350,106,2,1,999,False,False,True,0,0,False,False,1422,14,14,0,0,True,False,False
196900,55,1,1,999,False,False,True,0,0,False,False,1803,10,10,0,0,False,True,False
54700,39,1,1,999,False,False,True,0,0,False,False,2214,5,5,0,0,True,False,False
49000,45,5,1,999,False,False,True,0,0,False,False,1032,3,3,1,0,True,False,False
49100,87,5,2,8,False,False,True,0,0,False,False,1058,5,8,0,0,True,False,False
55600,47,4,1,999,False,False,True,0,0,False,False,1843,3,3,1,0,False,False,False
47800,56,4,2,20,False,False,True,0,0,False,False,3673,3,6,0,0,False,False,False
116400,17,1,1,999,False,False,True,0,0,False,False,704,4,4,0,0,False,True,False
121100,32,5,1,999,False,False,True,0,0,False,False,419,5,5,0,1,False,False,False
120700,173,7,1,999,False,False,True,0,0,False,False,1811,13,13,1,0,False,False,False
85000,197,7,2,30,False,False,True,0,0,False,False,800,9,9,1,1,False,False,False
95070,213,7,3,52,False,False,False,0,0,False,False,736,11,11,0,0,False,False,False
141550,149,13,1,999,False,False,True,0,0,False,False,2799,9,9,0,1,False,False,False
151600,89,6,1,999,False,False,True,0,0,False,False,615,8,8,0,0,True,False,False
35200,17,3,1,999,False,False,True,0,0,False,False,721,1,1,0,1,False,True,False
157500,71,4,1,999,False,False,True,0,0,False,False,1645,9,9,0,1,False,False,False
57300,11,1,1,999,False,False,True,0,0,False,False,940,3,3,0,1,False,False,False
153000,28,3,1,999,False,False,True,0,0,False,False,755,4,4,0,0,False,False,False
81850,92,12,1,999,False,False,True,0,0,False,False,1173,6,6,0,0,False,False,False
93200,16,3,1,999,False,False,True,1,0,False,False,1722,4,4,0,0,False,True,False
20500,19,2,1,999,False,False,True,0,0,False,False,1834,1,1,0,0,False,False,False
83750,42,12,1,999,False,False,True,0,0,False,False,2519,3,3,0,0,False,False,False
94300,13,5,1,999,False,False,True,0,0,False,False,813,2,2,0,0,False,True,False
84000,22,5,2,98,False,False,False,0,1,False,False,343,2,2,1,0,False,True,False
60600,28,5,3,54,False,False,False,0,0,False,False,184,2,2,0,0,False,True,False
29310,13,1,1,999,False,False,True,0,0,False,False,467,2,2,0,0,False,False,False
10600,7,16,1,999,False,False,True,0,0,False,False,529,1,1,1,0,False,False,False
46300,18,16,2,4,False,False,True,0,0,False,False,749,2,3,1,1,False,False,False
17500,83,16,3,20,False,False,True,0,1,False,False,758,1,4,0,1,False,False,False
324550,25,1,1,999,False,False,True,0,0,False,False,900,6,6,0,0,False,True,False
237700,40,3,1,999,False,False,True,0,0,False,False,1784,8,8,0,0,False,False,False
191300,50,3,2,84,False,False,False,1,0,False,True,3038,4,4,0,0,False,False,False
71000,30,1,1,999,False,False,True,0,0,False,False,3154,4,4,0,0,False,True,False
174800,51,1,1,999,False,False,True,0,0,False,False,1178,7,7,0,0,False,False,False
149990,8,1,1,999,False,False,True,0,0,False,False,4375,1,1,0,0,False,False,False
20800,17,3,1,999,False,False,True,0,0,False,False,4089,2,2,0,0,False,False,False
34000,10,4,1,999,False,False,True,0,0,False,False,317,2,2,0,0,False,True,False
373800,79,22,1,999,False,False,True,0,0,False,False,2505,25,25,1,0,False,False,False
419200,181,22,2,35,False,False,True,0,0,False,False,4108,29,54,0,0,False,False,False
355050,212,22,3,136,True,False,False,0,0,False,False,1792,29,29,1,0,False,False,False
261306,255,22,4,37,True,False,False,0,0,False,False,2508,27,56,1,0,False,False,False
322600,287,22,5,15,True,False,False,0,0,False,False,4168,24,80,1,0,False,False,False
39500,4,2,1,999,True,False,False,0,0,False,False,554,1,1,0,0,False,True,False
13400,7,1,1,999,True,False,False,0,0,False,False,1517,1,1,0,0,False,False,False
54600,4,2,1,999,False,False,True,1,0,False,False,671,1,1,0,0,False,True,False
56300,112,16,1,999,False,False,True,0,0,False,False,2539,3,3,0,0,False,True,False
24450,15,4,1,999,False,False,True,0,0,False,False,1849,1,1,0,0,False,False,False
125000,15,2,1,999,False,False,True,0,0,False,False,639,1,1,0,1,False,False,False
129980,66,7,1,999,False,False,True,0,0,False,False,4184,1,1,0,1,False,True,False
67600,80,2,1,999,False,False,True,0,0,False,False,2118,6,6,1,0,False,False,False
31600,97,2,2,17,False,False,True,0,0,False,False,669,2,2,1,0,False,False,False
31600,98,2,3,0,False,False,True,0,0,False,False,669,2,4,1,0,False,False,False
31600,99,2,4,0,False,False,True,0,0,False,False,669,2,6,0,0,False,False,False
141150,22,3,1,999,False,False,True,0,0,False,False,715,8,8,0,0,False,True,False
331500,18,1,1,999,False,False,True,0,0,False,False,806,5,5,0,0,False,False,False
141200,100,8,1,999,True,False,False,1,0,False,False,536,6,6,0,0,False,False,False
85400,113,12,1,999,True,False,False,0,0,False,False,299,5,5,0,0,False,False,False
